customer_id,name,date_of_birth,gender,citizenship,marital_status,employment_status,annual_income,customer_segment,onboarding_date,digital_literacy_level,known_device_familiarity_score,scam_education_completed,risk_profile,is_vulnerable,vulnerability_score,vulnerability_flags,is_mule_account,credit_score,kyc_level,aml_risk_level,age,customer_tenure_years,account_count,total_balance,avg_balance,max_balance,balance_std,daily_limit_max,monthly_limit_max,mule_account_count,txn_count,total_amount,avg_amount,std_amount,max_amount,min_amount,fraud_count,fraud_rate,avg_risk_score,max_risk_score,known_device_rate,ctr_count,sar_count,total_calls,inbound_call_rate,escalated_call_rate,outcome_reached_rate,avg_call_duration,max_call_duration,avg_call_quality,avg_resolution_hours,high_risk_call_rate,alert_count,critical_alert_rate,high_alert_rate,avg_alert_risk_score,avg_false_positive_prob,avg_escalation_level,alert_closure_rate,balance_to_income_ratio,avg_txn_to_balance_ratio,risk_velocity,mule_account_ratio,accounts_per_year,txn_per_month,alert_to_txn_ratio,call_to_txn_ratio
AU-CUST00634,Todd Rosales MD,1961-10-28,Male,AU,Single,Part-time,11613.0,Standard,2025-05-26,High,0.615,1,Medium,True,0.05,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,455,Enhanced,High,63.96167008898015,0.3860369609856263,1.0,1406.03,1406.03,1406.03,0.0,25000.0,196539.0,1.0,1.0,84.18,84.18,0.0,84.18,84.18,1.0,1.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12106337179266402,0.05982814865354684,0.5,0.5,2.057456696239966,0.17754283631060883,0.0,0.0
AU-CUST00926,Samantha Terry,1999-10-19,Male,AU,Married,Part-time,75392.0,Standard,2024-08-31,Medium,0.966,0,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,0,738,Simplified,Medium,25.987679671457904,1.1197809719370295,1.0,8962.23,8962.23,8962.23,0.0,25000.0,110783.0,0.0,3.0,102.57,34.19,28.511630960013495,62.34,5.33,0.0,0.0,18.333333333333332,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11887350284509171,0.003814473130779864,0.0,0.0,0.8198193142921272,0.20779405489972974,0.0,0.0
AU-CUST00367,Jesse Brown,1941-11-02,Male,AU,Single,Retired,90889.0,Premium,2024-03-23,Medium,0.624,1,Low,False,0.0,YOUNG_ADULT,0,611,Standard,Medium,83.94798083504449,1.5605749486652978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,571.05,190.35,218.25912787326902,434.38,13.8,0.0,0.0,34.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.35,0.0,0.0,0.0,0.15207661080462165,0.0,0.0
AU-CUST00713,Joseph Hill,1971-10-26,Male,AU,Single,Full-time,74157.0,Standard,2024-02-16,Medium,0.803,0,Medium,False,0.0,PRIOR_VICTIM,0,649,Standard,High,53.96851471594798,1.6591375770020533,1.0,6751.42,6751.42,6751.42,0.0,5202.0,175754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910410205237466,0.0,0.0,0.0,0.5684603711917824,0.0,0.0,0.0
AU-CUST00598,Laura Hernandez,1991-10-21,Male,AU,Married,Retired,18325.0,Standard,2024-09-06,Medium,0.725,0,Low,False,0.01,LOW_DIGITAL_LITERACY,0,595,Standard,High,33.98220396988364,1.103353867214237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.330000000000002,15.165000000000001,9.807571055057416,22.1,8.23,0.0,0.0,10.5,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.165000000000001,0.0,0.0,0.0,0.14044700793078585,0.0,0.0
AU-CUST00561,Johnny Khan,1995-10-20,Male,AU,Widowed,Full-time,92714.0,Standard,2024-01-10,High,0.97,1,Low,False,0.0,PRIOR_VICTIM,0,799,Enhanced,Medium,29.984941820670773,1.7604380561259412,1.0,5718.53,5718.53,5718.53,0.0,7950.0,192396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1140.0,1140.0,0.87,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061678584910747986,0.0,0.0,0.0,0.5375078179610757,0.0,0.0,1.0
AU-CUST00568,Daniel Bush,1994-10-20,Male,AU,Single,Full-time,86023.0,Standard,2024-02-29,Medium,0.909,1,Low,False,0.0,PRIOR_VICTIM,0,763,Standard,Medium,30.98425735797399,1.623545516769336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00680,Andrew Harper,1966-10-27,Male,AU,Single,Full-time,64552.0,Standard,2024-11-18,Medium,0.588,1,Medium,False,0.0,ELDERLY,0,655,Simplified,Medium,58.965092402464066,0.9034907597535934,2.0,14932.880000000001,7466.4400000000005,13375.87,8357.19605189444,25000.0,125290.0,0.0,1.0,26.93,26.93,0.0,26.93,26.93,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313274363701145,0.003606322916555071,0.0,0.0,1.9930427665234296,0.08444598578116873,0.0,0.0
AU-CUST00982,Carla Jones,1978-10-24,Male,AU,Single,Full-time,23609.0,Standard,2024-03-21,High,0.792,1,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,579,Enhanced,High,46.97330595482546,1.566050650239562,2.0,2621.0,1310.5,2478.37,1651.6175930886664,25000.0,187654.0,1.0,1.0,30.58,30.58,0.0,30.58,30.58,0.0,0.0,11.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11101228293096145,0.023316812809759814,0.0,0.3333333333333333,1.2004436958218643,0.05052391326901132,0.0,0.0
AU-CUST00271,Margaret Coleman,1994-10-20,Male,AU,Single,Unemployed,39717.0,Standard,2025-05-01,High,0.792,1,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,563,Standard,High,30.98425735797399,0.4544832306639288,2.0,12452.31,6226.155,10276.5,5728.052831290053,14161.0,187545.0,0.0,1.0,735.57,735.57,0.0,735.57,735.57,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.25,0.0,0.75,1281.0,1941.0,0.8125,2.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135180522684929,0.11812296305455702,0.0,0.0,3.6069621034440194,0.15494750238625518,0.0,2.0
AU-CUST00756,Dana Hopkins,2003-10-18,Male,AU,Married,Unemployed,10746.0,Standard,2025-03-04,High,0.809,1,Medium,True,0.04,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,626,Enhanced,Medium,21.99041752224504,0.6132785763175906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00214,Mark Brown,1983-10-23,Male,AU,Widowed,Retired,25756.0,Standard,2024-07-08,Medium,0.488,1,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,625,Standard,Medium,41.97672826830938,1.267624914442163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,835.0999999999999,417.54999999999995,441.92759610596846,730.04,105.06,0.0,0.0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.54999999999995,0.0,0.0,0.0,0.12336922102596579,0.0,0.0
AU-CUST00047,Jeffrey Chavez,1996-10-19,Male,AU,Single,Full-time,19586.0,Standard,2024-05-01,Low,0.881,0,Low,True,0.0,PRIOR_VICTIM,0,617,Enhanced,High,28.985626283367555,1.4537987679671458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00806,Eric Patrick,1956-10-29,Male,AU,Single,Full-time,107555.0,Premium,2024-02-03,Medium,0.922,0,Low,False,0.0,PRIOR_VICTIM,0,643,Simplified,High,68.95824777549623,1.6947296372347707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00778,Amanda Terrell,1982-10-23,Male,AU,Single,Retired,18605.0,Standard,2024-04-01,Medium,0.69,1,Medium,False,0.0,YOUNG_ADULT|LOW_INCOME,0,607,Standard,Medium,42.97604380561259,1.5359342915811087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1618.93,809.465,898.046825310351,1444.48,174.45,0.0,0.0,45.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.465,0.0,0.0,0.0,0.10292719010884498,0.0,0.0
AU-CUST00972,Melissa Mcfarland,1999-10-19,Male,AU,Single,Full-time,114826.0,Standard,2024-02-14,Medium,0.283,1,Low,False,0.0,PRIOR_VICTIM,0,821,Simplified,Medium,25.987679671457904,1.6646132785763177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00917,Cynthia Green,2000-10-18,Male,AU,Married,Full-time,46078.0,Standard,2024-08-18,Medium,0.998,1,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,0,710,Standard,Medium,24.98836413415469,1.1553730321697468,1.0,40469.76,40469.76,40469.76,0.0,25000.0,31525.0,0.0,1.0,106.41,106.41,0.0,106.41,106.41,0.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8782690596584127,0.002629305701202547,0.0,0.0,0.7965759773185758,0.06727448542616384,0.0,0.0
AU-CUST00813,Laurie Bailey,1976-10-24,Male,AU,Single,Part-time,27959.0,Standard,2025-03-08,High,0.663,1,Medium,True,0.0,YOUNG_ADULT|LOW_INCOME,0,453,Standard,High,48.9719370294319,0.6023271731690623,1.0,4851.06,4851.06,4851.06,0.0,25000.0,140961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1640.0,1640.0,0.86,3.5,1.0,1.0,1.0,1.0,818.0,0.4,1.0,0.0,0.17350000000000002,0.0,0.0,0.0,1.423837832569925,0.0,1.0,1.0
AU-CUST00858,Elizabeth Holmes,1941-11-02,Male,AU,Single,Full-time,114039.0,Standard,2024-06-06,Medium,0.778,1,Low,False,0.0,PRIOR_VICTIM,0,691,Standard,Medium,83.94798083504449,1.3552361396303902,2.0,15925.46,7962.73,9498.72,2172.21788966945,25000.0,191516.0,1.0,1.0,36.95,36.95,0.0,36.95,36.95,0.0,0.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396480182392143,0.00463978562809136,0.0,0.3333333333333333,1.374347396641738,0.05792791721184727,0.0,0.0
AU-CUST00200,Lawrence Adkins,1980-10-23,Male,AU,Single,Full-time,96170.0,Standard,2024-01-09,High,0.426,1,Low,False,0.0,PRIOR_VICTIM,0,665,Standard,Medium,44.97467488021903,1.7631759069130732,2.0,15871.58,7935.79,15823.41,11154.779178845272,25000.0,38454.0,0.0,2.0,15.82,7.91,3.790092347159894,10.59,5.23,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650349897578272,0.0009966245799624281,0.0,0.0,1.0734359501855184,0.09026040218700769,0.0,0.0
AU-CUST00955,Alyssa Haynes,1990-10-21,Male,AU,Married,Part-time,19200.0,Standard,2025-01-07,Medium,0.503,0,Medium,True,0.02,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,569,Standard,High,34.98151950718686,0.7665982203969883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,444.59000000000003,148.1966666666667,223.86101253530802,406.17,5.03,0.0,0.0,30.0,51.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,1588.0,1788.0,0.8633333333333333,1.8333333333333333,0.3333333333333333,1.0,1.0,1.0,772.0,0.19,1.0,0.0,0.0,148.1966666666667,0.0,0.0,0.0,0.2941413327964566,0.25,0.75
AU-CUST00649,David Lopez,1994-10-20,Male,AU,Widowed,Full-time,29340.0,Standard,2024-11-17,Medium,0.886,1,Low,True,0.0,PRIOR_VICTIM,1,663,Enhanced,High,30.98425735797399,0.9062286105407256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU-CUST00156,Nicole Herring,1993-10-20,Male,AU,Single,Unemployed,72898.0,Standard,2024-03-20,Medium,0.38,1,Medium,False,0.06,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,535,Standard,High,31.983572895277206,1.568788501026694,2.0,920.78,460.39,769.83,437.61424474073056,24740.0,196771.0,0.0,1.0,35.71,35.71,0.0,35.71,35.71,0.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012630900286698034,0.07739656256095712,0.0,0.0,1.1984742217300357,0.05044018643190057,0.0,0.0
AU-CUST00350,Kerry Chavez DDS,1966-10-27,Male,AU,Single,Full-time,37340.0,Standard,2024-05-13,Low,0.331,1,Medium,True,0.01,YOUNG_ADULT,0,644,Enhanced,Medium,58.965092402464066,1.4209445585215605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2182.0,2182.0,0.86,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AU-CUST00099,Deborah Figueroa,1995-10-20,Male,AU,Married,Part-time,69469.0,Standard,2025-03-09,Medium,0.492,0,Low,False,0.0,PRIOR_VICTIM,0,608,Enhanced,Medium,29.984941820670773,0.5995893223819302,1.0,15704.24,15704.24,15704.24,0.0,25000.0,160275.0,0.0,1.0,89.1,89.1,0.0,89.1,89.1,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22605786670505254,0.005673265738059399,0.0,0.0,1.429410038156736,0.12202455524931094,0.0,0.0
AU-CUST00650,David Lopez,1993-10-20,Male,AU,Single,Full-time,27712.0,Standard,2024-04-23,Medium,0.512,0,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,710,Standard,Medium,31.983572895277206,1.4757015742642026,2.0,17677.7,8838.85,14472.92,7967.778205359383,25000.0,166979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378847472305417,0.0,0.0,0.0,1.2692758785456757,0.0,0.0,0.0
AU-CUST00673,Connie Turner,1970-10-26,Male,AU,Married,Full-time,111393.0,Standard,2024-12-29,Medium,0.608,1,Low,False,0.0,PRIOR_VICTIM,0,759,Enhanced,Medium,54.9678302532512,0.7912388774811773,2.0,6937.530000000001,3468.7650000000003,6346.59,4069.8591451363523,25000.0,179994.0,0.0,1.0,39.6,39.6,0.0,39.6,39.6,0.0,0.0,6.0,6.0,1.0,0.0,0.0,2.0,0.5,0.0,0.5,1602.0,2341.0,0.7749999999999999,3.65,0.5,1.0,0.0,1.0,924.0,0.34,1.0,0.0,0.062279207138625066,0.011412876664557974,0.0,0.0,2.244067275938868,0.09528468010174135,0.5,1.0
AU-CUST00283,Krista Gibson,1989-10-21,Male,AU,Single,Part-time,27677.0,Standard,2025-06-21,High,0.862,0,Low,True,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,568,Standard,High,35.98083504449008,0.31485284052019163,2.0,17677.91,8838.955,15945.74,10050.511731869676,25000.0,197255.0,0.0,1.0,19.79,19.79,0.0,19.79,19.79,0.0,0.0,48.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386989666883446,0.002238699178898535,0.0,0.0,4.820986635868668,0.20928233777395788,0.0,0.0
AU-CUST00303,Laura Haney,1984-10-22,Male,AU,Widowed,Part-time,30761.0,Standard,2024-06-20,Medium,0.89,1,Medium,True,0.02,ELDERLY,0,505,Simplified,High,40.97741273100616,1.3169062286105406,1.0,180.92,180.92,180.92,0.0,25000.0,188823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005881282101293804,0.0,0.0,0.0,0.7057630066180378,0.0,0.0,0.0
AU-CUST00776,Raymond Chapman,2000-10-18,Male,AU,Single,Retired,51883.0,Standard,2025-05-26,High,0.902,0,Low,True,0.0,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,584,Standard,Medium,24.98836413415469,0.3860369609856263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,690.5799999999999,345.28999999999996,103.80327547818516,418.69,271.89,0.0,0.0,35.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.28999999999996,0.0,0.0,0.0,0.35508567262121765,0.0,0.0
AU-CUST00466,Katherine Martinez,1972-10-25,Male,AU,Single,Retired,33873.0,Standard,2024-07-30,Medium,0.981,1,Very High,False,0.02,ELDERLY|LOW_INCOME,0,607,Standard,High,52.969199178644764,1.2073921971252566,2.0,6360.69,3180.345,5579.73,3393.2428083545683,16632.0,170439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18777498966759165,0.0,0.0,0.0,1.5297628396419036,0.0,0.0,0.0
AU-CUST00179,Alyssa Long,1983-10-23,Male,AU,Married,Part-time,110294.0,Premium,2024-03-16,High,0.729,1,Low,False,0.0,PRIOR_VICTIM,0,575,Simplified,Medium,41.97672826830938,1.5797399041752225,1.0,150.03,150.03,150.03,0.0,25000.0,104921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013602611179110568,0.0,0.0,0.0,0.5953302636404384,0.0,0.0,0.0
AU-CUST00010,Ryan Munoz,1977-10-24,Male,AU,Divorced,Full-time,111414.0,Premium,2025-05-22,Medium,0.958,0,Low,False,0.0,PRIOR_VICTIM,0,624,Enhanced,Medium,47.97262149212868,0.39698836413415467,1.0,9117.23,9117.23,9117.23,0.0,25000.0,199997.0,0.0,1.0,72.45,72.45,0.0,72.45,72.45,0.0,0.0,62.0,62.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2047.0,2047.0,0.88,1.9,0.0,1.0,1.0,1.0,907.0,0.32,2.0,0.0,0.08183126149979805,0.007945621025133168,0.0,0.0,2.0121195427627048,0.17349483434271465,0.5,0.5
AU-CUST00117,Megan Orr,1974-10-25,Male,AU,Single,Part-time,84418.0,Standard,2024-06-19,High,0.443,1,Low,False,0.0,YOUNG_ADULT|LOW_INCOME,0,664,Simplified,Medium,50.97056810403833,1.319644079397673,1.0,716.2,716.2,716.2,0.0,25000.0,105766.0,0.0,2.0,82.72,41.36,47.13573803389526,74.69,8.03,0.0,0.0,22.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2258.0,2258.0,0.76,2.0,0.0,4.0,0.0,1.0,870.5,0.255,1.75,0.0,0.008483872114097539,0.05766871165644171,0.0,0.0,0.7044019092618484,0.11879497499695084,1.3333333333333333,0.3333333333333333
AU-CUST00334,Brett Burns,2002-10-18,Male,AU,Single,Full-time,55957.0,Standard,2024-10-02,Medium,0.227,0,High,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,579,Enhanced,Medium,22.989733059548254,1.0321697467488022,1.0,30045.24,30045.24,30045.24,0.0,25000.0,37312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,940.0,1627.0,0.865,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369248364845063,0.0,0.0,0.0,0.8832597787316364,0.0,0.0,2.0
AU-CUST00461,Robin Thompson,1997-10-19,Male,AU,Single,Full-time,11950.0,Standard,2024-10-12,High,0.971,0,Low,False,0.0,ELDERLY|LOW_DIGITAL_LITERACY,0,686,Standard,High,27.98631074606434,1.0047912388774811,1.0,1422.38,1422.38,1422.38,0.0,5004.0,174898.0,0.0,1.0,79.85,79.85,0.0,79.85,79.85,0.0,0.0,10.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.5,1147.0,1499.0,0.855,2.65,0.0,1.0,0.0,1.0,901.0,0.39,1.0,0.0,0.11901765542632417,0.056098863269119975,0.0,0.0,0.9051483799021126,0.0765843686114169,0.5,1.0
AU-CUST00295,Sara Fuller,1986-10-22,Male,AU,Single,Full-time,96281.0,Standard,2025-05-01,Medium,0.91,1,Low,False,0.0,PRIOR_VICTIM,0,531,Standard,Medium,38.978781656399725,0.4544832306639288,1.0,374.08,374.08,374.08,0.0,25000.0,199580.0,0.0,2.0,152.89,76.445,46.280138828659545,109.17,43.72,0.0,0.0,15.5,21.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,708.0,708.0,0.91,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038852537338235596,0.20380985389783512,0.0,0.0,1.8034810517220097,0.30989500477251036,0.0,0.3333333333333333
AU-CUST00229,Matthew Moon,1981-10-23,Male,AU,Single,Full-time,93571.0,Premium,2024-03-14,Medium,0.519,1,Low,False,0.0,PRIOR_VICTIM,0,791,Standard,High,43.97535934291581,1.5852156057494866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.12,44.12,0.0,44.12,44.12,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.12,0.0,0.0,0.0,0.04994359552866373,0.0,0.0
AU-CUST00125,Erin Edwards,1996-10-19,Male,AU,Married,Full-time,37090.0,Standard,2024-11-22,Medium,0.396,1,Low,False,0.0,PRIOR_VICTIM,0,717,Standard,Medium,28.985626283367555,0.892539356605065,1.0,8579.52,8579.52,8579.52,0.0,25000.0,175368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313100212989674,0.0,0.0,0.0,1.0075167229846218,0.0,0.0,0.0
AU-CUST00482,Jose Allen,2002-10-18,Male,AU,Single,Part-time,18307.0,Standard,2024-01-24,High,0.642,1,Low,True,0.0,PRIOR_VICTIM,0,617,Standard,High,22.989733059548254,1.7221081451060918,1.0,1502.06,1502.06,1502.06,0.0,20500.0,34195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08204391522831549,0.0,0.0,0.0,0.5488148454227865,0.0,0.0,0.0
AU-CUST00947,Francis Robinson,1987-10-22,Male,AU,Widowed,Retired,23477.0,Standard,2024-08-06,Low,0.296,0,Medium,True,0.09,ELDERLY|PRIOR_VICTIM|LOW_DIGITAL_LITERACY,0,652,Standard,High,37.97946611909651,1.1882272416153319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1193.75,1193.75,0.0,1193.75,1193.75,0.0,0.0,48.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.75,0.0,0.0,0.0,0.065536266989638,0.0,0.0
AU-CUST00335,Ariana Jennings,1970-10-26,Male,AU,Married,Full-time,55958.0,Standard,2024-08-31,Medium,0.894,0,Low,False,0.0,PRIOR_VICTIM,0,667,Enhanced,Medium,54.9678302532512,1.1197809719370295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1603.0,2320.0,0.86,4.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
