account_id,customer_id,account_number,bsb_code,account_type,creation_date,balance,currency,status,is_mule_account,daily_limit,monthly_limit
ACC00000441,AU-CUST00325,490119045,017-438,Savings,2024-12-01,7664.98,AUD,ACTIVE,False,5039,191466
ACC00001141,AU-CUST00924,221337115,015-507,Savings,2024-11-06,32127.05,AUD,ACTIVE,False,14954,197988
ACC00000913,AU-CUST00751,355264595,012-356,Savings,2024-12-15,8323.86,AUD,ACTIVE,False,11547,48562
ACC00000471,AU-CUST00415,685557832,018-758,Business,2025-05-07,594.85,AUD,ACTIVE,False,23554,46629
ACC00000133,AU-CUST00102,287286719,016-967,Savings,2024-12-19,499.28,AUD,ACTIVE,False,25000,67579
ACC00000726,AU-CUST00528,699718983,015-245,Savings,2025-07-21,527.1,AUD,ACTIVE,False,25000,89980
ACC00000120,AU-CUST00088,726204262,014-872,Savings,2024-02-16,11135.16,AUD,ACTIVE,False,25000,105168
ACC00000642,AU-CUST00498,738562905,017-246,Savings,2025-04-22,2486.78,AUD,ACTIVE,False,20688,191344
ACC00000750,AU-CUST00609,961402229,017-877,Savings,2025-08-03,25.06,AUD,ACTIVE,False,5853,37589
ACC00000683,AU-CUST00532,313946035,016-192,Savings,2024-11-05,50.24,AUD,ACTIVE,False,25000,176024
ACC00001088,AU-CUST00856,577970547,017-240,Savings,2024-12-22,955.62,AUD,ACTIVE,False,25000,71738
ACC00001006,AU-CUST00822,311878510,018-295,Savings,2025-04-22,4299.23,AUD,ACTIVE,False,25000,180569
ACC00000896,AU-CUST00722,702692193,015-271,Savings,2024-07-19,846.24,AUD,ACTIVE,False,9901,49580
ACC00000575,AU-CUST00513,913301256,016-716,Savings,2024-11-05,76104.64,AUD,ACTIVE,False,17153,199955
ACC00000762,AU-CUST00539,366491333,014-599,Savings,2025-06-13,27320.3,AUD,ACTIVE,False,25000,31223
ACC00000833,AU-CUST00642,818785272,017-700,Savings,2024-12-31,1228.54,AUD,ACTIVE,False,25000,139188
ACC00000183,AU-CUST00167,177803124,018-715,Savings,2024-11-07,35.73,AUD,ACTIVE,False,25000,164988
ACC00001133,AU-CUST00891,293280241,013-498,Savings,2024-04-17,15451.43,AUD,ACTIVE,True,25000,46473
ACC00001052,AU-CUST00846,432690360,017-463,Savings,2025-02-25,15469.13,AUD,ACTIVE,False,6479,45899
ACC00001156,AU-CUST00927,529852624,014-186,Savings,2025-03-15,1008.58,AUD,ACTIVE,False,25000,72389
ACC00000063,AU-CUST00046,999783944,013-250,Savings,2025-08-20,2920.89,AUD,ACTIVE,False,6836,158235
ACC00000939,AU-CUST00737,335962886,012-539,Savings,2024-10-30,541.4,AUD,ACTIVE,False,6321,40005
ACC00000031,AU-CUST00024,395970391,017-553,Savings,2024-06-02,19912.52,AUD,ACTIVE,False,25000,114022
ACC00000608,AU-CUST00485,954683204,015-349,Savings,2025-04-10,27695.36,AUD,ACTIVE,False,25000,33826
ACC00000223,AU-CUST00163,866629588,013-321,Savings,2025-06-15,66555.75,AUD,ACTIVE,False,25000,164520
ACC00000836,AU-CUST00657,451161373,013-541,Savings,2024-02-03,6897.8,AUD,ACTIVE,True,25000,149539
ACC00000876,AU-CUST00687,749494866,012-821,Savings,2025-08-01,1145.26,AUD,ACTIVE,False,25000,196247
ACC00000656,AU-CUST00491,583182383,017-393,Savings,2025-04-07,16264.6,AUD,ACTIVE,False,13071,49780
ACC00000472,AU-CUST00385,934569286,017-491,Savings,2024-09-12,10073.61,AUD,ACTIVE,False,25000,60980
ACC00000929,AU-CUST00732,967812897,015-926,Savings,2024-03-07,29349.81,AUD,ACTIVE,False,7122,197746
ACC00000394,AU-CUST00303,549334988,018-794,Savings,2024-05-10,180.92,AUD,ACTIVE,False,25000,188823
ACC00000905,AU-CUST00695,227362142,017-082,Savings,2024-08-01,1946.02,AUD,ACTIVE,False,25000,58007
ACC00000045,AU-CUST00039,537352269,015-613,Savings,2025-06-27,47651.61,AUD,ACTIVE,False,25000,140240
ACC00000168,AU-CUST00130,698866403,016-895,Savings,2024-08-31,11640.69,AUD,ACTIVE,False,20546,194284
ACC00000757,AU-CUST00642,935641399,016-445,Savings,2025-09-15,786.75,AUD,ACTIVE,False,25000,37278
ACC00000115,AU-CUST00096,320729242,014-253,Savings,2024-06-14,2229.49,AUD,ACTIVE,False,25000,108491
ACC00000974,AU-CUST00758,202411887,017-309,Savings,2025-07-10,377.96,AUD,ACTIVE,False,25000,151137
ACC00000598,AU-CUST00501,153538394,017-717,Business,2024-03-05,788.28,AUD,ACTIVE,False,25000,105849
ACC00000983,AU-CUST00729,957176246,014-313,Savings,2025-03-18,24743.43,AUD,ACTIVE,False,25000,171922
ACC00000874,AU-CUST00663,799312982,017-834,Savings,2025-04-21,1087.91,AUD,ACTIVE,False,25000,169035
ACC00000501,AU-CUST00379,213197712,015-146,Savings,2025-03-20,13392.96,AUD,ACTIVE,False,5119,125060
ACC00000741,AU-CUST00530,868910446,017-255,Business,2024-06-20,21702.94,AUD,ACTIVE,False,25000,195493
ACC00000751,AU-CUST00657,173147750,014-025,Savings,2025-05-06,22819.96,AUD,ACTIVE,False,5436,31286
ACC00001116,AU-CUST00870,487327704,015-488,Savings,2025-02-26,8556.47,AUD,ACTIVE,False,7663,73230
ACC00000818,AU-CUST00630,906119457,015-984,Savings,2024-11-02,5365.51,AUD,ACTIVE,False,25000,124752
ACC00000406,AU-CUST00298,163248497,016-020,Savings,2025-05-30,5330.32,AUD,ACTIVE,False,25000,54545
ACC00000892,AU-CUST00682,168246159,018-758,Savings,2025-04-18,26.94,AUD,ACTIVE,False,22512,179623
ACC00000752,AU-CUST00630,591746070,018-715,Savings,2025-05-24,19555.61,AUD,ACTIVE,False,20996,167117
ACC00000794,AU-CUST00624,193660295,017-240,Business,2024-08-18,14972.68,AUD,ACTIVE,False,7965,193782
ACC00000038,AU-CUST00030,723274238,014-577,Business,2025-01-01,5232.52,AUD,ACTIVE,False,25000,47796
ACC00000342,AU-CUST00251,733590348,017-022,Savings,2025-05-16,17035.66,AUD,ACTIVE,False,5270,33814
ACC00000544,AU-CUST00410,918515150,017-393,Savings,2025-05-09,23804.1,AUD,ACTIVE,False,25000,70831
ACC00000805,AU-CUST00637,838524881,016-265,Savings,2024-10-14,443.0,AUD,ACTIVE,False,25000,164018
ACC00000558,AU-CUST00455,543858784,014-836,Savings,2024-11-13,2166.13,AUD,ACTIVE,False,25000,31013
ACC00001021,AU-CUST00788,299415204,015-449,Savings,2025-03-15,1178.96,AUD,ACTIVE,False,25000,43574
ACC00000815,AU-CUST00620,844631515,015-059,Savings,2025-02-27,479.08,AUD,ACTIVE,False,6456,193470
ACC00000917,AU-CUST00727,558548460,018-407,Savings,2025-02-09,769.98,AUD,ACTIVE,False,25000,115340
ACC00000881,AU-CUST00732,624139659,015-790,Business,2024-12-09,330.83,AUD,ACTIVE,False,25000,198604
ACC00000453,AU-CUST00314,964873620,013-541,Savings,2025-09-24,9022.93,AUD,ACTIVE,False,5082,165719
ACC00000604,AU-CUST00479,133458436,014-836,Savings,2024-03-08,7870.08,AUD,ACTIVE,False,25000,41032
ACC00000870,AU-CUST00695,149711315,017-949,Savings,2024-06-02,254.75,AUD,ACTIVE,False,25000,43477
ACC00000072,AU-CUST00055,303506825,015-265,Savings,2025-03-02,2066.51,AUD,ACTIVE,False,25000,64314
ACC00000212,AU-CUST00192,652648219,014-812,Savings,2025-06-11,597.68,AUD,ACTIVE,False,6959,56800
ACC00000615,AU-CUST00459,984976762,014-758,Savings,2025-02-03,857.59,AUD,ACTIVE,False,25000,35598
ACC00001154,AU-CUST00912,440817829,016-987,Savings,2024-03-14,8856.45,AUD,ACTIVE,False,25000,33905
ACC00000083,AU-CUST00071,349637724,016-578,Savings,2024-08-11,13961.21,AUD,ACTIVE,False,7320,158705
ACC00000100,AU-CUST00074,387061746,015-334,Savings,2024-12-26,4226.49,AUD,ACTIVE,False,25000,182583
ACC00000869,AU-CUST00680,910762024,014-571,Savings,2025-08-03,1557.01,AUD,ACTIVE,False,25000,72442
ACC00000300,AU-CUST00258,117840773,014-747,Savings,2025-04-22,28677.01,AUD,ACTIVE,False,12544,94027
ACC00000282,AU-CUST00236,111369241,012-312,Savings,2024-10-14,6320.67,AUD,ACTIVE,False,6407,198528
ACC00000989,AU-CUST00823,127017988,015-912,Savings,2024-07-03,501.31,AUD,ACTIVE,False,23209,104714
ACC00000372,AU-CUST00304,978615350,017-941,Savings,2024-02-16,7197.79,AUD,ACTIVE,False,25000,194657
ACC00000295,AU-CUST00258,945760845,018-476,Savings,2025-02-05,1124.71,AUD,ACTIVE,False,25000,191582
ACC00001147,AU-CUST00898,586560593,013-403,Savings,2025-06-24,12491.31,AUD,ACTIVE,False,25000,159002
ACC00001041,AU-CUST00833,649976607,015-483,Savings,2024-07-16,3970.25,AUD,ACTIVE,False,19455,133510
ACC00001127,AU-CUST00864,779353440,017-719,Savings,2025-02-01,11190.02,AUD,ACTIVE,False,24502,173545
ACC00001109,AU-CUST00873,487327704,018-277,Savings,2025-08-01,3289.48,AUD,ACTIVE,False,25000,198525
ACC00001211,AU-CUST00964,433678100,013-358,Savings,2025-02-07,994.33,AUD,ACTIVE,False,25000,47801
ACC00000390,AU-CUST00283,802285148,014-571,Savings,2025-01-10,1732.17,AUD,ACTIVE,False,25000,190082
ACC00000140,AU-CUST00122,643767092,012-975,Savings,2025-09-13,15973.0,AUD,ACTIVE,True,25000,102359
ACC00000029,AU-CUST00020,156193870,016-824,Business,2025-07-24,31705.49,AUD,ACTIVE,False,8540,46894
ACC00000564,AU-CUST00459,658872335,013-538,Savings,2024-04-24,11656.26,AUD,ACTIVE,False,25000,82490
ACC00001057,AU-CUST00817,470829445,017-145,Savings,2025-06-30,6488.88,AUD,ACTIVE,False,24439,163196
ACC00000050,AU-CUST00048,629971362,017-865,Savings,2024-12-02,1872.59,AUD,ACTIVE,False,20766,184801
ACC00000089,AU-CUST00064,269241715,013-043,Savings,2024-10-10,12483.66,AUD,ACTIVE,False,7076,55708
ACC00000032,AU-CUST00033,951535924,014-577,Savings,2024-10-13,158.03,AUD,ACTIVE,False,25000,89752
ACC00000853,AU-CUST00711,929595489,016-027,Savings,2024-05-24,10758.8,AUD,ACTIVE,False,25000,54925
ACC00001033,AU-CUST00805,392781039,014-404,Savings,2024-07-13,6289.0,AUD,ACTIVE,False,25000,144663
ACC00000395,AU-CUST00319,933895676,012-240,Savings,2024-04-27,4195.13,AUD,ACTIVE,False,25000,193684
ACC00000855,AU-CUST00682,548747350,018-881,Savings,2025-05-20,1145.48,AUD,ACTIVE,False,25000,184362
ACC00000218,AU-CUST00175,181303630,015-431,Business,2025-03-24,2020.92,AUD,ACTIVE,False,14064,199949
ACC00000482,AU-CUST00363,513348613,013-878,Savings,2024-10-15,2118.37,AUD,ACTIVE,False,5786,162441
ACC00000074,AU-CUST00064,315643335,013-606,Savings,2024-04-25,22211.32,AUD,ACTIVE,False,5002,182133
ACC00000872,AU-CUST00705,867377225,012-588,Savings,2025-05-24,9958.54,AUD,ACTIVE,False,25000,33007
ACC00000892,AU-CUST00735,751811496,018-252,Savings,2024-05-10,7506.06,AUD,ACTIVE,False,20893,31022
ACC00000211,AU-CUST00171,595236809,016-402,Savings,2025-05-13,45396.31,AUD,ACTIVE,False,5178,194428
ACC00001201,AU-CUST00945,497593854,016-392,Business,2025-06-12,3421.51,AUD,ACTIVE,False,25000,199986
ACC00000027,AU-CUST00023,156193870,012-591,Savings,2025-05-06,4473.43,AUD,ACTIVE,False,16291,166156
ACC00000752,AU-CUST00609,754070148,015-966,Savings,2025-01-05,12387.47,AUD,ACTIVE,False,5000,139704
ACC00000817,AU-CUST00660,906119457,014-404,Savings,2024-05-25,4081.28,AUD,ACTIVE,False,25000,152711
ACC00000361,AU-CUST00254,978615350,012-095,Savings,2024-12-20,254.99,AUD,ACTIVE,False,25000,71784
ACC00000497,AU-CUST00326,822902856,014-846,Savings,2025-01-01,14207.95,AUD,ACTIVE,False,25000,198419
ACC00000962,AU-CUST00712,918457815,017-022,Savings,2025-04-29,13345.45,AUD,ACTIVE,False,25000,42739
ACC00000328,AU-CUST00272,373844616,012-241,Savings,2025-06-11,20100.4,AUD,ACTIVE,False,25000,38779
ACC00000857,AU-CUST00705,101906040,012-904,Savings,2025-08-03,120.04,AUD,ACTIVE,False,5002,142843
ACC00000913,AU-CUST00692,669830772,017-485,Savings,2024-09-21,3972.47,AUD,ACTIVE,False,25000,174834
ACC00001008,AU-CUST00807,618178188,012-386,Savings,2024-10-14,1233.44,AUD,ACTIVE,False,25000,197106
ACC00001118,AU-CUST00874,583199760,013-437,Savings,2024-03-30,19420.16,AUD,ACTIVE,False,25000,108983
ACC00000858,AU-CUST00650,101906040,013-156,Savings,2025-01-31,14472.92,AUD,ACTIVE,False,23058,166979
ACC00000202,AU-CUST00135,177199942,016-182,Savings,2025-02-11,6630.4,AUD,ACTIVE,False,24778,199964
ACC00000313,AU-CUST00268,759495416,017-503,Savings,2025-04-15,31.87,AUD,ACTIVE,False,25000,198663
ACC00001245,AU-CUST00980,311577096,014-156,Savings,2025-01-04,374.57,AUD,ACTIVE,False,25000,43580
ACC00000493,AU-CUST00399,303405011,015-436,Savings,2024-06-29,982.05,AUD,ACTIVE,False,5257,195687
ACC00000969,AU-CUST00784,413309281,016-015,Savings,2024-04-06,18687.88,AUD,ACTIVE,True,5870,31770
ACC00000869,AU-CUST00686,867377225,018-608,Savings,2024-07-19,30559.43,AUD,ACTIVE,False,24550,185829
ACC00000882,AU-CUST00676,322569303,016-074,Business,2024-08-02,1675.87,AUD,ACTIVE,True,25000,199876
ACC00000219,AU-CUST00169,595236809,014-555,Savings,2024-02-26,4021.5,AUD,ACTIVE,False,25000,155295
ACC00000437,AU-CUST00357,903406390,015-703,Business,2025-09-15,3097.45,AUD,ACTIVE,False,25000,192362
ACC00000940,AU-CUST00681,900824743,013-120,Savings,2024-12-07,14518.68,AUD,ACTIVE,False,5174,186834
ACC00000939,AU-CUST00728,385388415,017-546,Savings,2024-11-20,4909.14,AUD,ACTIVE,False,25000,198989
ACC00000164,AU-CUST00148,747950346,018-218,Savings,2025-06-04,9780.16,AUD,ACTIVE,False,14840,32841
ACC00000801,AU-CUST00653,568446225,018-400,Savings,2025-05-23,547.89,AUD,ACTIVE,False,25000,121580
ACC00000292,AU-CUST00240,238602622,018-550,Savings,2024-06-17,836.13,AUD,ACTIVE,False,25000,198629
ACC00000245,AU-CUST00156,343278260,018-475,Savings,2024-02-11,769.83,AUD,ACTIVE,False,24740,196771
ACC00001209,AU-CUST00957,679477072,015-692,Savings,2025-01-31,3685.34,AUD,ACTIVE,False,23135,179634
ACC00000214,AU-CUST00165,784270038,012-399,Savings,2024-10-02,42754.22,AUD,ACTIVE,False,5454,199578
ACC00000216,AU-CUST00160,501285133,017-717,Savings,2025-02-25,1409.27,AUD,ACTIVE,False,25000,168469
ACC00000273,AU-CUST00215,105026968,018-344,Savings,2024-07-13,10464.52,AUD,ACTIVE,False,25000,112007
ACC00000803,AU-CUST00586,723706538,015-811,Savings,2024-11-23,75.32,AUD,ACTIVE,False,25000,73280
ACC00000998,AU-CUST00812,957399720,018-568,Savings,2024-10-27,3587.62,AUD,ACTIVE,False,25000,134384
ACC00000252,AU-CUST00176,167759560,017-872,Savings,2024-11-23,1891.94,AUD,ACTIVE,False,23144,149252
ACC00000268,AU-CUST00226,649389872,012-241,Savings,2025-07-02,6855.71,AUD,ACTIVE,False,16213,195267
ACC00000336,AU-CUST00292,373844616,018-210,Savings,2024-02-14,1218.72,AUD,ACTIVE,False,25000,172015
ACC00000897,AU-CUST00701,702692193,014-240,Business,2024-08-12,8295.3,AUD,ACTIVE,False,13014,181120
ACC00001083,AU-CUST00835,231448537,017-502,Savings,2024-06-21,10921.93,AUD,ACTIVE,False,25000,182138
ACC00000970,AU-CUST00777,617632924,014-672,Business,2025-03-05,17045.45,AUD,ACTIVE,False,21980,67207
ACC00000817,AU-CUST00631,714251664,018-477,Savings,2025-06-07,2109.35,AUD,ACTIVE,False,25000,91204
ACC00001092,AU-CUST00862,537856200,016-236,Savings,2024-10-12,58.77,AUD,ACTIVE,False,10045,177425
ACC00000203,AU-CUST00164,167077364,018-020,Savings,2024-07-13,3432.75,AUD,ACTIVE,False,25000,86537
ACC00001231,AU-CUST00968,487941673,017-719,Savings,2024-01-27,29323.99,AUD,ACTIVE,False,20762,52348
ACC00000195,AU-CUST00137,938514531,013-829,Savings,2025-08-20,14456.01,AUD,ACTIVE,True,17554,198264
ACC00000210,AU-CUST00191,767234241,012-649,Savings,2024-02-08,1386.02,AUD,ACTIVE,False,25000,199538
ACC00000217,AU-CUST00181,331831894,018-658,Savings,2025-03-11,9502.25,AUD,ACTIVE,False,25000,120350
ACC00000787,AU-CUST00612,983335032,014-672,Business,2024-10-06,12035.31,AUD,ACTIVE,False,9728,43197
ACC00000218,AU-CUST00148,866629588,014-253,Savings,2024-06-11,2516.76,AUD,ACTIVE,False,5488,166275
ACC00000847,AU-CUST00632,950990691,017-949,Savings,2025-06-27,11427.37,AUD,ACTIVE,False,9832,52973
ACC00001141,AU-CUST00913,258956955,018-788,Savings,2024-10-17,8481.65,AUD,ACTIVE,False,25000,181710
ACC00000199,AU-CUST00190,228903633,013-366,Savings,2024-11-02,113.38,AUD,ACTIVE,False,25000,199972
ACC00000032,AU-CUST00030,951535924,018-661,Savings,2025-07-02,3185.25,AUD,ACTIVE,False,25000,199384
ACC00001168,AU-CUST00915,183529149,017-486,Savings,2024-07-01,494.62,AUD,ACTIVE,False,25000,84700
ACC00000970,AU-CUST00799,506291060,013-998,Savings,2025-05-28,4561.4,AUD,ACTIVE,False,25000,47720
ACC00000491,AU-CUST00327,513348613,015-792,Savings,2024-06-07,52.86,AUD,ACTIVE,False,23277,44147
ACC00001001,AU-CUST00798,335370688,012-672,Savings,2024-08-07,3146.83,AUD,ACTIVE,False,25000,112822
ACC00000643,AU-CUST00553,531350136,013-231,Business,2025-04-11,11486.91,AUD,ACTIVE,False,25000,199969
ACC00001124,AU-CUST00860,691380497,014-508,Savings,2024-06-03,2836.05,AUD,ACTIVE,False,17962,155651
ACC00000931,AU-CUST00711,929532275,018-244,Savings,2025-05-31,15168.55,AUD,ACTIVE,False,25000,199988
ACC00000060,AU-CUST00054,808605165,017-894,Savings,2024-12-21,6290.03,AUD,ACTIVE,False,6136,163783
ACC00000611,AU-CUST00461,186926420,017-703,Savings,2024-10-15,1422.38,AUD,ACTIVE,False,5004,174898
ACC00000491,AU-CUST00389,386566997,018-175,Savings,2024-10-14,10689.87,AUD,ACTIVE,False,25000,197266
ACC00000249,AU-CUST00197,332278507,017-717,Savings,2024-03-07,11824.58,AUD,ACTIVE,False,5000,139967
ACC00001093,AU-CUST00882,770887381,015-793,Savings,2025-05-07,8747.23,AUD,ACTIVE,False,22368,193646
ACC00000909,AU-CUST00729,406623749,018-108,Savings,2024-02-03,20314.32,AUD,ACTIVE,False,25000,137054
ACC00000936,AU-CUST00760,112970905,012-874,Savings,2025-05-09,474.06,AUD,ACTIVE,False,25000,44901
ACC00000638,AU-CUST00494,465508169,013-641,Savings,2024-11-23,2408.21,AUD,ACTIVE,False,5000,192283
ACC00000015,AU-CUST00013,517903890,018-923,Savings,2024-04-06,5028.1,AUD,ACTIVE,False,25000,47632
ACC00000642,AU-CUST00505,357930190,014-153,Savings,2025-05-19,1019.72,AUD,ACTIVE,False,25000,194007
ACC00000487,AU-CUST00396,743525062,012-408,Savings,2025-05-14,9177.72,AUD,ACTIVE,False,5804,197689
ACC00001193,AU-CUST00946,447609565,016-900,Savings,2024-10-02,4567.22,AUD,ACTIVE,False,25000,199997
ACC00000779,AU-CUST00601,640142081,014-614,Savings,2025-04-11,6576.1,AUD,ACTIVE,False,21163,189181
ACC00001133,AU-CUST00891,290370890,016-826,Savings,2024-08-11,443.43,AUD,ACTIVE,False,25000,199998
ACC00000797,AU-CUST00628,120155426,016-160,Savings,2025-05-20,1046.57,AUD,ACTIVE,False,5014,123370
ACC00000765,AU-CUST00643,785720727,018-524,Savings,2024-10-19,966.62,AUD,ACTIVE,False,19418,46654
ACC00000240,AU-CUST00149,106033257,014-373,Savings,2025-08-20,113.66,AUD,ACTIVE,False,25000,189677
ACC00000282,AU-CUST00205,976992389,018-379,Savings,2024-08-01,7032.24,AUD,ACTIVE,False,25000,66146
ACC00000793,AU-CUST00658,983335032,012-120,Savings,2025-07-02,401.74,AUD,ACTIVE,False,24969,117964
ACC00000870,AU-CUST00700,785828221,018-261,Savings,2024-02-21,4103.41,AUD,ACTIVE,False,19494,187657
ACC00000379,AU-CUST00327,245635343,012-204,Savings,2024-01-21,4959.46,AUD,ACTIVE,False,5000,107964
ACC00000268,AU-CUST00168,409017110,013-921,Business,2025-06-24,16016.49,AUD,ACTIVE,False,5004,170586
ACC00001009,AU-CUST00801,335370688,017-141,Savings,2025-06-24,364.29,AUD,ACTIVE,False,5004,154608
ACC00000101,AU-CUST00079,643034150,014-427,Savings,2024-07-03,937.8,AUD,ACTIVE,False,25000,31782
ACC00001187,AU-CUST00929,150288983,017-083,Savings,2024-08-09,10779.32,AUD,ACTIVE,False,5108,120021
ACC00000695,AU-CUST00596,442465470,016-160,Savings,2025-05-06,12314.66,AUD,ACTIVE,False,25000,120315
ACC00000401,AU-CUST00341,851008640,014-416,Savings,2024-11-05,982.22,AUD,ACTIVE,False,12899,52957
ACC00000930,AU-CUST00780,227978818,018-475,Savings,2024-06-11,160.92,AUD,ACTIVE,False,25000,154834
ACC00000170,AU-CUST00159,516772808,016-567,Savings,2025-04-29,16125.54,AUD,ACTIVE,False,25000,146104
ACC00000266,AU-CUST00200,522930991,012-470,Business,2024-08-09,15823.41,AUD,ACTIVE,False,25000,35456
ACC00000489,AU-CUST00394,161569251,018-990,Savings,2025-03-03,4197.58,AUD,ACTIVE,False,25000,38723
ACC00001035,AU-CUST00816,675923535,014-392,Savings,2024-01-10,830.18,AUD,ACTIVE,False,25000,112184
ACC00000604,AU-CUST00527,767389225,012-557,Business,2025-06-18,14740.78,AUD,ACTIVE,False,5147,199685
ACC00001231,AU-CUST00970,102742077,012-139,Savings,2025-04-18,936.41,AUD,ACTIVE,False,9572,112120
ACC00000509,AU-CUST00457,119625760,014-003,Savings,2025-02-11,173.5,AUD,ACTIVE,False,5603,181380
ACC00001245,AU-CUST00978,626037735,013-956,Savings,2024-06-21,19244.65,AUD,ACTIVE,False,25000,32335
ACC00001177,AU-CUST00917,188584149,017-234,Savings,2024-01-08,40469.76,AUD,ACTIVE,False,25000,31525
ACC00000578,AU-CUST00419,883450243,012-178,Savings,2024-06-09,17021.63,AUD,ACTIVE,False,25000,140076
ACC00000357,AU-CUST00299,344074631,018-517,Savings,2024-03-17,22862.15,AUD,ACTIVE,False,5665,53277
ACC00000132,AU-CUST00115,304409984,016-895,Savings,2024-11-29,276.18,AUD,ACTIVE,False,25000,199729
ACC00000658,AU-CUST00533,195836757,012-367,Business,2025-04-03,16512.5,AUD,ACTIVE,False,5511,38745
ACC00000998,AU-CUST00787,835942764,018-146,Savings,2024-03-25,294.17,AUD,ACTIVE,False,21707,30888
ACC00000249,AU-CUST00168,587025246,018-673,Savings,2025-03-02,12300.49,AUD,ACTIVE,False,25000,143405
ACC00000505,AU-CUST00357,722865641,016-824,Savings,2025-07-15,96.48,AUD,ACTIVE,False,20522,196217
ACC00000812,AU-CUST00686,723706538,013-947,Savings,2025-01-30,50172.78,AUD,ACTIVE,False,25000,33132
ACC00000308,AU-CUST00280,214431405,017-491,Savings,2024-07-21,4336.86,AUD,ACTIVE,False,5997,138655
ACC00000435,AU-CUST00315,554065704,017-490,Savings,2024-05-09,339.66,AUD,ACTIVE,False,25000,30888
ACC00001096,AU-CUST00872,669588896,018-797,Savings,2025-05-30,6263.34,AUD,ACTIVE,False,25000,187802
ACC00001033,AU-CUST00826,675923535,013-455,Savings,2025-07-25,2387.49,AUD,ACTIVE,False,25000,178424
ACC00000055,AU-CUST00040,146630627,016-736,Savings,2024-03-03,3362.75,AUD,ACTIVE,False,25000,197286
ACC00000676,AU-CUST00538,384971448,018-281,Savings,2024-09-06,6297.12,AUD,ACTIVE,False,25000,119099
ACC00000980,AU-CUST00774,774872873,018-138,Savings,2025-02-03,1309.99,AUD,ACTIVE,False,25000,180525
ACC00001253,AU-CUST00988,185378752,012-400,Savings,2025-03-20,412.98,AUD,ACTIVE,False,25000,199999
ACC00000653,AU-CUST00483,389245373,015-938,Savings,2024-08-25,3164.24,AUD,ACTIVE,False,24917,35961
ACC00000918,AU-CUST00704,455410352,013-818,Savings,2025-03-03,310.93,AUD,ACTIVE,False,5000,55992
ACC00000878,AU-CUST00745,785828221,015-784,Savings,2024-03-31,4847.05,AUD,ACTIVE,False,25000,36139
ACC00000088,AU-CUST00068,648646508,018-680,Savings,2024-10-18,16406.11,AUD,ACTIVE,False,5006,164766
ACC00000709,AU-CUST00569,905948796,012-049,Savings,2025-05-12,9872.7,AUD,ACTIVE,False,5056,198370
ACC00000569,AU-CUST00406,361723090,012-284,Savings,2025-04-17,1278.47,AUD,ACTIVE,False,9630,33906
ACC00001102,AU-CUST00888,271101962,018-240,Savings,2024-09-27,4599.25,AUD,ACTIVE,False,23929,178094
ACC00001116,AU-CUST00866,261437139,017-157,Savings,2025-08-20,48193.4,AUD,ACTIVE,False,25000,187511
ACC00001032,AU-CUST00822,856435038,016-987,Savings,2025-06-16,425.02,AUD,ACTIVE,False,25000,192150
ACC00000155,AU-CUST00163,921715297,012-626,Savings,2024-04-11,9060.24,AUD,ACTIVE,False,25000,199780
ACC00001063,AU-CUST00827,235183069,015-307,Savings,2024-02-28,4396.44,AUD,ACTIVE,False,25000,61107
ACC00000857,AU-CUST00585,950990691,015-607,Savings,2024-12-01,2899.58,AUD,ACTIVE,False,6052,178792
ACC00000606,AU-CUST00465,115731942,016-018,Savings,2025-03-01,11267.57,AUD,ACTIVE,False,20468,37025
ACC00000576,AU-CUST00449,883450243,014-407,Savings,2024-04-27,3270.77,AUD,ACTIVE,False,7767,199988
ACC00000737,AU-CUST00539,671909100,017-594,Savings,2025-09-18,32.95,AUD,ACTIVE,False,23749,90174
ACC00000011,AU-CUST00007,150073442,014-996,Savings,2024-06-20,383.02,AUD,ACTIVE,False,25000,85800
ACC00001022,AU-CUST00797,299415204,018-517,Savings,2025-02-19,26348.98,AUD,ACTIVE,False,25000,181617
ACC00001039,AU-CUST00795,755333129,018-788,Savings,2024-12-23,358.04,AUD,ACTIVE,False,17847,96556
ACC00001018,AU-CUST00801,422664656,016-192,Savings,2024-05-01,17872.15,AUD,ACTIVE,False,18328,152928
ACC00000534,AU-CUST00410,343990626,013-994,Savings,2024-05-25,810.75,AUD,ACTIVE,False,25000,173336
ACC00001250,AU-CUST00986,143014210,013-498,Savings,2025-09-20,29390.7,AUD,ACTIVE,False,25000,87768
ACC00000261,AU-CUST00211,832796496,017-192,Savings,2025-04-08,1534.53,AUD,ACTIVE,False,15965,194060
ACC00001252,AU-CUST00985,858073691,013-421,Savings,2024-08-27,713.72,AUD,ACTIVE,False,15543,37731
ACC00000687,AU-CUST00539,954487337,017-548,Savings,2025-03-16,4698.8,AUD,ACTIVE,False,25000,188523
ACC00000838,AU-CUST00633,422928783,012-951,Savings,2024-01-24,6609.12,AUD,ACTIVE,False,17398,31873
ACC00001026,AU-CUST00771,299415204,018-676,Savings,2024-12-28,9544.47,AUD,ACTIVE,False,25000,35539
ACC00000684,AU-CUST00520,326236385,015-436,Savings,2025-04-08,16313.05,AUD,ACTIVE,False,25000,181423
ACC00000994,AU-CUST00779,937480287,018-776,Savings,2024-07-07,880.24,AUD,ACTIVE,False,6312,199672
